Handle,Title,Body (HTML),Vendor,Standardized Product Type,Custom Product Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
amrita-necklace-wrap,,,,,,,,,OLIVE,,O/S,,,'845175043526,0.0,shopify,deny,manual,18.00,,true,false,'845175043526,,,,,,,,,,,,,,,,,,,,,lb,,,
amrita-necklace-wrap,,,,,,,,,SAND,,O/S,,,'845175043533,0.0,shopify,deny,manual,18.00,,true,false,'845175043533,,,,,,,,,,,,,,,,,,,,,lb,,,
gin1001,GIN1001,,Cocobelle,,INDO ACCESSORIES,"",true,Color,BLACK,Size,OS,,,'845175043731,0.0,shopify,deny,manual,7.00,,true,false,'845175043731,https://cdn.shopify.com/s/files/1/1796/0497/products/Cocobelle5c3de9869c43405c3de9869c496.842243755c3de9869c496.png?v=1657051628,1,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1796/0497/products/1478582f7c861a9e25c1f388c2b5bf.jpg?v=1657051630,lb,,,active
gin1001,,,,,,,,,GOLD,,OS,,,'845175036443,0.0,shopify,deny,manual,16.00,,true,false,'845175036443,https://cdn.shopify.com/s/files/1/1796/0497/products/1478582f7c861a9e25c1f388c2b5bf.jpg?v=1657051630,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1796/0497/products/1141577fe3045c3e05c1f37f765bf4.jpg?v=1657051632,lb,,,
gin1001,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1796/0497/products/1141577fe3045c3e05c1f37f765bf4.jpg?v=1657051632,3,,,,,,,,,,,,,,,,,,,,,,
gin1002,GIN1002,,Cocobelle,,INDO ACCESSORIES,"",true,Color,BLACK,Size,OS,,,'845175036467,0.0,shopify,deny,manual,20.00,,true,false,'845175036467,https://cdn.shopify.com/s/files/1/1796/0497/products/1143577fe32851abd5c1f37f867310.jpg?v=1657051686,1,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1796/0497/products/1143577fe32851abd5c1f37f867310.jpg?v=1657051686,lb,,,active
gin1002,,,,,,,,,CORAL,,OS,,,'845175036474,0.0,shopify,deny,manual,20.00,,true,false,'845175036474,https://cdn.shopify.com/s/files/1/1796/0497/products/1144577fe3292dcd15c1f37f8d84e8.jpg?v=1657051688,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1796/0497/products/1144577fe3292dcd15c1f37f8d84e8.jpg?v=1657051688,lb,,,
gin1002,,,,,,,,,TURQUOISE,,OS,,,'845175036481,0.0,shopify,deny,manual,20.00,,true,false,'845175036481,https://cdn.shopify.com/s/files/1/1796/0497/products/1145577fe32a6503d5c1f37f9387d3.jpg?v=1657051689,3,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1796/0497/products/1145577fe32a6503d5c1f37f9387d3.jpg?v=1657051689,lb,,,
borneo-necklace,Borneo Necklace,,Cocobelle,,INDO ACCESSORIES,"",true,Color,AQUA,Size,OS,,,'845175032186,0.0,shopify,deny,manual,16.00,,true,false,'845175032186,https://cdn.shopify.com/s/files/1/1796/0497/products/1055577fd2d56bdc25c1f37c292c78.jpg?v=1657051747,1,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1796/0497/products/1055577fd2d56bdc25c1f37c292c78.jpg?v=1657051747,lb,,,active
borneo-necklace,,,,,,,,,BLACK,,OS,,,'845175026734,0.0,shopify,deny,manual,16.00,,true,false,'845175026734,https://cdn.shopify.com/s/files/1/1796/0497/products/1056577fd2d6556b05c1f37c314a8a.jpg?v=1657051749,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1796/0497/products/1056577fd2d6556b05c1f37c314a8a.jpg?v=1657051749,lb,,,
borneo-necklace,,,,,,,,,BRONZE,,OS,,,'845175035743,0.0,shopify,deny,manual,16.00,,true,false,'845175035743,https://cdn.shopify.com/s/files/1/1796/0497/products/1057577fd2d6b55595c1f37c846001.jpg?v=1657051750,3,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1796/0497/products/1057577fd2d6b55595c1f37c846001.jpg?v=1657051750,lb,,,
borneo-necklace,,,,,,,,,GOLD,,OS,,,'845175026772,0.0,shopify,deny,manual,16.00,,true,false,'845175026772,https://cdn.shopify.com/s/files/1/1796/0497/products/1058577fd2d6e98495c1f37c8bbfa4.jpg?v=1657051752,4,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1796/0497/products/1058577fd2d6e98495c1f37c8bbfa4.jpg?v=1657051752,lb,,,
borneo-necklace,,,,,,,,,LAVENDER,,OS,,,'845175026741,0.0,shopify,deny,manual,16.00,,true,false,'845175026741,https://cdn.shopify.com/s/files/1/1796/0497/products/1059577fd2d7d09d55c1f37c90f465.jpg?v=1657051754,5,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1796/0497/products/1059577fd2d7d09d55c1f37c90f465.jpg?v=1657051754,lb,,,
borneo-necklace,,,,,,,,,PEACH,,OS,,,'845175035750,0.0,shopify,deny,manual,16.00,,true,false,'845175035750,https://cdn.shopify.com/s/files/1/1796/0497/products/1060577fd2d808e3e5c1f37c981ac8.jpg?v=1657051755,6,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1796/0497/products/1060577fd2d808e3e5c1f37c981ac8.jpg?v=1657051755,lb,,,
borneo-necklace,,,,,,,,,SANTA FE,,OS,,,'845175026758,0.0,shopify,deny,manual,16.00,,true,false,'845175026758,https://cdn.shopify.com/s/files/1/1796/0497/products/1061577fd2d834e955c1f37c9d9a23.jpg?v=1657051757,7,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1796/0497/products/1061577fd2d834e955c1f37c9d9a23.jpg?v=1657051757,lb,,,
borneo-necklace,,,,,,,,,SKY,,OS,,,'845175026765,0.0,shopify,deny,manual,16.00,,true,false,'845175026765,https://cdn.shopify.com/s/files/1/1796/0497/products/1062577fd2d87ed805c1f37ca2e54a.jpg?v=1657051759,8,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1796/0497/products/1062577fd2d87ed805c1f37ca2e54a.jpg?v=1657051759,lb,,,
ko-tao-necklace,Ko Tao Necklace,,Cocobelle,,INDO ACCESSORIES,"",true,Color,IVORY,Size,OS,,,'845175036177,0.0,shopify,deny,manual,16.00,,true,false,'845175036177,https://cdn.shopify.com/s/files/1/1796/0497/products/1166577fe5060c2055c1f3803cc417.jpg?v=1657051764,1,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1796/0497/products/1166577fe5060c2055c1f3803cc417.jpg?v=1657051764,lb,,,active
ibiza-bracelet,Ibiza Bracelet,,Cocobelle,,INDO ACCESSORIES,"",true,Color,GOLDEN SHELL,Size,OS,,,'845175036405,0.0,shopify,deny,manual,12.00,,true,false,'845175036405,https://cdn.shopify.com/s/files/1/1796/0497/products/1195577fe879755d65c1f3812203f5.jpg?v=1657052406,1,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1796/0497/products/1195577fe879755d65c1f3812203f5.jpg?v=1657052406,lb,,,active
ibiza-bracelet,,,,,,,,,MACRAME DARK BROWN,,OS,,,'845175036375,0.0,shopify,deny,manual,12.00,,true,false,'845175036375,https://cdn.shopify.com/s/files/1/1796/0497/products/1196577fe87a69a4d5c1f381265114.jpg?v=1657052408,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1796/0497/products/1196577fe87a69a4d5c1f381265114.jpg?v=1657052408,lb,,,
ibiza-bracelet,,,,,,,,,MACRAME GRAY,,OS,,,'845175036382,0.0,shopify,deny,manual,12.00,,true,false,'845175036382,https://cdn.shopify.com/s/files/1/1796/0497/products/1197577fe87a932575c1f3812e60d3.jpg?v=1657052409,3,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1796/0497/products/1197577fe87a932575c1f3812e60d3.jpg?v=1657052409,lb,,,
ibiza-bracelet,,,,,,,,,MACRAME SAND,,OS,,,'845175036399,0.0,shopify,deny,manual,12.00,,true,false,'845175036399,https://cdn.shopify.com/s/files/1/1796/0497/products/1198577fe87b2caf65c1f38133e506.jpg?v=1657052411,4,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1796/0497/products/1198577fe87b2caf65c1f38133e506.jpg?v=1657052411,lb,,,
ibiza-bracelet,,,,,,,,,SEMI-PRECIOUS,,OS,,,'845175036412,0.0,shopify,deny,manual,12.00,,true,false,'845175036412,https://cdn.shopify.com/s/files/1/1796/0497/products/1199577fe87b736b65c1f3813875b2.jpg?v=1657052413,5,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1796/0497/products/1199577fe87b736b65c1f3813875b2.jpg?v=1657052413,lb,,,
ibiza-bracelet,,,,,,,,,STUDDED DARK BROWN,,OS,,,'845175036436,0.0,shopify,deny,manual,12.00,,true,false,'845175036436,https://cdn.shopify.com/s/files/1/1796/0497/products/1200577fe87b93d015c1f3813ef330.jpg?v=1657052414,6,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1796/0497/products/1200577fe87b93d015c1f3813ef330.jpg?v=1657052414,lb,,,
ibiza-bracelet,,,,,,,,,STUDDED IVORY,,OS,,,'845175036429,0.0,shopify,deny,manual,12.00,,true,false,'845175036429,https://cdn.shopify.com/s/files/1/1796/0497/products/1201577fe87bbdde35c1f38147c26d.jpg?v=1657052416,7,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1796/0497/products/1201577fe87bbdde35c1f38147c26d.jpg?v=1657052416,lb,,,
bora-bora-necklace,Bora Bora Necklace,,Cocobelle,,INDO ACCESSORIES,"",true,Color,CORAL,Size,OS,,,'845175036306,0.0,shopify,deny,manual,10.00,,true,false,'845175036306,https://cdn.shopify.com/s/files/1/1796/0497/products/1051577fd1e425edd5c1f37c0ec1e7.jpg?v=1657052528,1,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1796/0497/products/1051577fd1e425edd5c1f37c0ec1e7.jpg?v=1657052528,lb,,,active
bora-bora-necklace,,,,,,,,,GRAY,,OS,,,'845175036313,0.0,shopify,deny,manual,10.00,,true,false,'845175036313,https://cdn.shopify.com/s/files/1/1796/0497/products/1052577fd1e5612df5c1f37c18cf5c.jpg?v=1657052529,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1796/0497/products/1052577fd1e5612df5c1f37c18cf5c.jpg?v=1657052529,lb,,,
bora-bora-necklace,,,,,,,,,ROSE,,OS,,,'845175036320,0.0,shopify,deny,manual,10.00,,true,false,'845175036320,https://cdn.shopify.com/s/files/1/1796/0497/products/1053577fd1e589fe45c1f37c1dde17.jpg?v=1657052531,3,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1796/0497/products/1053577fd1e589fe45c1f37c1dde17.jpg?v=1657052531,lb,,,
bora-bora-necklace,,,,,,,,,TURQUOISE,,OS,,,'845175036337,0.0,shopify,deny,manual,10.00,,true,false,'845175036337,https://cdn.shopify.com/s/files/1/1796/0497/products/1054577fd1e6e73ea5c1f37c23de10.jpg?v=1657052533,4,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1796/0497/products/1054577fd1e6e73ea5c1f37c23de10.jpg?v=1657052533,lb,,,
ayla-bracelet,Ayla Bracelet,,Cocobelle,,INDO ACCESSORIES,"",true,Color,DOUBLE AQUA,Size,O/S,,,'845175043564,0.0,shopify,deny,manual,0.00,,true,false,'845175043564,,,,false,,,,,,,,,,,,,,,,,lb,,,active
ayla-bracelet,,,,,,,,,DOUBLE BLACK,,O/S,,,'84517504357,0.0,shopify,deny,manual,0.00,,true,false,'84517504357,,,,,,,,,,,,,,,,,,,,,lb,,,
ayla-bracelet,,,,,,,,,DOUBLE CRYSTAL,,O/S,,,'845175043588,0.0,shopify,deny,manual,0.00,,true,false,'845175043588,,,,,,,,,,,,,,,,,,,,,lb,,,
ayla-bracelet,,,,,,,,,DOUBLE PEARL,,O/S,,,'845175043618,0.0,shopify,deny,manual,0.00,,true,false,'845175043618,,,,,,,,,,,,,,,,,,,,,lb,,,
ayla-bracelet,,,,,,,,,SINGLE GREY,,O/S,,,'845175043595,0.0,shopify,deny,manual,0.00,,true,false,'845175043595,,,,,,,,,,,,,,,,,,,,,lb,,,
ayla-bracelet,,,,,,,,,SINGLE JADE,,O/S,,,'845175043601,0.0,shopify,deny,manual,0.00,,true,false,'845175043601,,,,,,,,,,,,,,,,,,,,,lb,,,
ayla-bracelet,,,,,,,,,SINGLE ROSE,,O/S,,,'845175043625,0.0,shopify,deny,manual,0.00,,true,false,'845175043625,,,,,,,,,,,,,,,,,,,,,lb,,,
kala-necklace,Kala Necklace,,Cocobelle,,INDO ACCESSORIES,"",true,Color,BLUE,Size,O/S,,,'845175055215,0.0,shopify,deny,manual,14.00,,true,false,'845175055215,https://cdn.shopify.com/s/files/1/1796/0497/products/Cocobelle5c3df1264f3ed95c3df1264f43d.507817195c3df1264f43d.png?v=1657052721,1,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1796/0497/products/Cocobelle5c3df1264024b15c3df126402aa.888645595c3df126402aa.png?v=1657052722,lb,,,active
kala-necklace,,,,,,,,,TURQUOISE,,O/S,,,'845175055222,0.0,shopify,deny,manual,14.00,,true,false,'845175055222,https://cdn.shopify.com/s/files/1/1796/0497/products/Cocobelle5c3df1264024b15c3df126402aa.888645595c3df126402aa.png?v=1657052722,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1796/0497/products/Cocobelle5c3df1265dab545c3df1265dafc.743829875c3df1265dafc.png?v=1657052724,lb,,,
kala-necklace,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1796/0497/products/Cocobelle5c3df1265dab545c3df1265dafc.743829875c3df1265dafc.png?v=1657052724,3,,,,,,,,,,,,,,,,,,,,,,
beckys-belt,Becky's Belt,,Cocobelle,,INDO ACCESSORIES,"",true,Color,ANTIQUE BRONZE,Size,OS,,,'845175036498,0.0,shopify,deny,manual,58.00,,true,false,'845175036498,https://cdn.shopify.com/s/files/1/1796/0497/products/1045577fd1033d6255c1f37be8bb62.jpg?v=1657052828,1,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1796/0497/products/1045577fd1033d6255c1f37be8bb62.jpg?v=1657052828,lb,,,active
beckys-belt,,,,,,,,,ANTIQUE BROWN,,OS,,,'845175036504,0.0,shopify,deny,manual,58.00,,true,false,'845175036504,https://cdn.shopify.com/s/files/1/1796/0497/products/1046577fd1041f17f5c1f37bf0621f.jpg?v=1657052829,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1796/0497/products/1046577fd1041f17f5c1f37bf0621f.jpg?v=1657052829,lb,,,
beckys-belt,,,,,,,,,BLACK,,OS,,,'845175036580,0.0,shopify,deny,manual,58.00,,true,false,'845175036580,https://cdn.shopify.com/s/files/1/1796/0497/products/1047577fd104564705c1f37bf7bb47.jpg?v=1657052831,3,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1796/0497/products/1047577fd104564705c1f37bf7bb47.jpg?v=1657052831,lb,,,
beckys-belt,,,,,,,,,BROWN,,OS,,,'845175036597,0.0,shopify,deny,manual,58.00,,true,false,'845175036597,https://cdn.shopify.com/s/files/1/1796/0497/products/1048577fd105c79795c1f37bfcc42f.jpg?v=1657052833,4,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1796/0497/products/1048577fd105c79795c1f37bfcc42f.jpg?v=1657052833,lb,,,
